sv,times,x,y,z,vx,vy,vz
G21,474951.448723,25187654.16249889,4894075.329538999,8404018.892597064,-979.2516891007336,338.7068433612851,2828.758760340265
G23,474951.448723,-4388557.935388128,-18887875.69304967,18007640.59580765,1204.5184307966158,-1961.6411284710744,-1801.6444530309586
G25,474951.448723,17778907.38447998,18832704.47247157,5923230.779515797,213.24192266600244,767.8836671168772,-3064.6588348125424
G29,474951.448723,10906149.610595416,11277908.111143595,21501344.259934306,-1347.0747519350484,2356.5046741821707,-550.3380896355488
G30,474951.448723,20249457.14659064,8472892.952973155,14601564.387769341,1040.5808359897433,1628.5504472588905,-2328.307413389919
G31,474951.448723,23218732.090401426,-8152427.171063143,10471078.512569753,1296.8241848542996,108.92899886648343,-2824.561783071912
G05,474951.558488,-3344837.4914129414,18701176.09488575,18502622.626255643,-1444.730997320933,-1871.3923030844717,1640.732505731893
G06,474951.558488,14405769.895069638,-21203617.267340515,6569384.844928257,4.354675368489779,900.7950236948066,2984.5182437461726
G13,474951.558488,-10097601.974906873,-11037898.14338826,21803049.058749218,1484.7133703483387,-2367.425566175342,-515.6788330480967
G16,474951.558488,2479481.2158637494,-19241365.894102316,18014843.01526358,1320.8047157263609,1878.937667012084,1854.9722797257302
G21,474951.558488,25187546.67296868,4894112.508115685,8404329.390276924,-979.2875561979545,338.7144973663346,2828.740074325959
G23,474951.558488,-4388425.722718088,-18888091.011804335,18007442.83597075,1204.494826050669,-1961.6268470266398,-1801.6869709046941
G25,474951.558488,17778930.789947093,18832788.757226676,5922894.386480035,213.22310918225685,767.8473036968212,-3064.67265796051
G29,474951.558488,10906001.749966491,11278166.772988034,21501283.84933585,-1347.0559624206064,2356.5066582364516,-550.3879783137222
G30,474951.558488,20249571.365372118,8473071.709059846,14601308.81919235,1040.5703769973943,1628.5185044250518,-2328.3422834230873
G31,474951.558488,23218874.434232607,-8152415.2148486,10470768.473230818,1296.7863683892099,108.92212949480313,-2824.5857397928294
G05,474951.658483,-3344981.9583852384,18700988.964565013,18502786.689325564,-1444.7529197778183,-1871.4012516458051,1640.6929604802529
G06,474951.658483,14405770.33000582,-21203527.19062867,6569683.281123384,4.3444854065787695,900.8292948822327,2984.5041099077307
G13,474951.658483,-10097453.51189984,-11038134.874294212,21802997.491094165,1484.6952404557564,-2367.4292955148344,-515.7258379829229
G16,474951.658483,2479613.2909008972,-19241178.009138837,18015028.501281947,1320.8281101943016,1878.9494976142403,1854.9335822782962
G21,474951.658483,25187448.747475773,4894146.378220424,8404612.249289598,-979.3202305474813,338.7214705511699,2828.7230509274536
G23,474951.658483,-4388305.2803331055,-18888287.164030373,18007262.674345534,1204.4733223213136,-1961.6138360752707,-1801.72570393877
G25,474951.658483,17778952.110334963,18832865.53646165,5922587.93390795,213.2059697146376,767.8141770597572,-3064.6852500492
G29,474951.658483,10905867.051961288,11278402.411961695,21501228.811017632,-1347.0388450780092,2356.508465041145,-550.4334263606722
G30,474951.658483,20249675.41673058,8473234.551312732,14601075.995017514,1040.5608483352844,1628.4894046419429,-2328.374049188973
G31,474951.658483,23219004.104662996,-8152404.3234932935,10470486.027688641,1296.7519175902207,108.9158720663936,-2824.607563551917
G05,474951.768469,-3345140.8623060407,18700783.136085723,18502967.140189685,-1444.777032500523,-1871.4110935825204,1640.6494636639663
G06,474951.768469,14405770.807222111,-21203428.10994476,6570011.533937464,4.333277899864697,900.8669902653885,2984.4885631494108
G13,474951.768469,-10097290.21730579,-11038395.258598225,21802940.765628926,1484.6752987749846,-2367.433396720727,-515.7775392897221
G16,474951.768469,2479758.5649164887,-19240971.35028385,18015232.51566622,1320.8538420746147,1878.9625095151143,1854.8910179259262
G21,474951.768469,25187341.033984408,4894183.633261972,8404923.368193407,-979.3561692494311,338.729140957249,2828.704325980762
G23,474951.768469,-4388172.806430934,-18888502.913302712,18007064.507399414,1204.449670044122,-1961.5995243920308,-1801.7683065494348
G25,474951.768469,17778975.55897002,18832949.983268052,5922250.860674325,213.18711716177836,767.7777407240819,-3064.6990995233737
G29,474951.768469,10905718.89758226,11278661.595010983,21501168.268297732,-1347.020017179189,2356.510451654588,-550.4834152136066
G30,474951.768469,20249789.86327963,8473413.660588216,14600819.904547937,1040.5503669482905,1628.4573972134808,-2328.4089882326066
G31,474951.768469,23219146.727135595,-8152392.344650497,10470175.359081114,1296.7140242934847,108.90898999075989,-2824.6315671557745
G05,474951.868627,-3345285.5693837684,18700595.698844604,18503131.462375227,-1444.7989904807766,-1871.4200554187464,1640.6098532197323
G06,474951.868627,14405771.240723424,-21203337.879189648,6570310.453634006,4.323072393720622,900.9013172997477,2984.474404927996
G13,474951.868627,-10097141.516106594,-11038632.376179429,21802889.104024336,1484.6571387096578,-2367.4371307718557,-515.8246206170483
G16,474951.868627,2479890.8601690577,-19240783.156563446,18015418.295899734,1320.8772745940112,1878.974358024965,1854.852256579261
G21,474951.868627,25187242.941990133,4894217.560045199,8405206.684707446,-979.3888963049701,338.7361264117635,2828.6872736386
G23,474951.868627,-4388052.172239581,-18888699.382535182,18006884.04394649,1204.4281312568096,-1961.586490878532,-1801.8071019301376
G25,474951.868627,17778996.910505585,18833026.8806894,5921943.905910215,213.16994867060703,767.7445603597282,-3064.7117107662275
G29,474951.868627,10905583.98360995,11278897.618475437,21501113.130700096,-1347.0028714292414,2356.5122600960754,-550.5289370978162
G30,474951.868627,20249894.082245305,8473576.76216449,14600586.69416712,1040.5408215354196,1628.4282497390936,-2328.440804688607
G31,474951.868627,23219276.601690732,-8152381.436857773,10469892.448537933,1296.6795167059186,108.90272338928003,-2824.6534252576516
G05,474951.968692,-3345430.1442925464,18700408.43474881,18503295.628020395,-1444.8209279713249,-1871.4290083089386,1640.5702792072493
G06,474951.968692,14405771.672801537,-21203247.728783414,6570609.094357619,4.31287687140366,900.9356124517774,2984.4602592131964
G13,474951.968692,-10096992.954797693,-11038869.273962615,21802837.485680256,1484.6389952115915,-2367.440860704669,-515.8716581185749
G16,474951.968692,2480023.0349249616,-19240595.136402074,18015603.899753287,1320.9006853157773,1878.9861948773796,1854.813530833736
G21,474951.968692,25187144.937804222,4894251.4560250025,8405489.73644718,-979.4215927076805,338.74310580991005,2828.670236561537
G23,474951.968692,-4387931.652215152,-18888895.668035895,18006703.744179603,1204.4066124665758,-1961.5734688227524,-1801.8458609112263
G25,474951.968692,17779018.24049817,18833103.7033905,5921637.234902417,213.15279560442286,767.7114109338916,-3064.7243096458733
G29,474951.968692,10905449.196624637,11279133.422965147,21501058.03974652,-1346.9857413594077,2356.514066235361,-550.5744165959422
G30,474951.968692,20249998.20348538,8473739.709380537,14600353.697147626,1040.531284405698,1628.3991292071194,-2328.4725910826564
G31,474951.968692,23219406.352201693,-8152370.539819876,10469609.798500348,1296.6450408593828,108.89646309557816,-2824.6752624770847
G05,474952.078498,-3345588.795621223,18700202.94007583,18503475.770096354,-1444.8450008885534,-1871.438832015138,1640.5268523941882
G06,474952.078498,14405772.145766992,-21203148.798581373,6570936.805148474,4.301689432336616,900.9732461146718,2984.444735723536
G13,474952.078498,-10096829.93362143,-11039129.233398281,21802780.837043073,1484.619085164124,-2367.4449529853023,-515.9232744411344
G16,474952.078498,2480168.0791560644,-19240388.811730932,18015807.567074675,1320.9263749488928,1878.9991832543742,1854.7710348151047
G21,474952.078498,25187037.389466885,4894288.652470943,8405800.340384657,-979.4574716936327,338.75076512403984,2828.651540326864
G23,474952.078498,-4387799.402439181,-18889111.05978755,18006505.888357937,1204.3829988898256,-1961.5591783714053,-1801.8883925187206
G25,474952.078498,17779041.644920617,18833188.000712544,5921300.709025868,213.13397214933775,767.6750346689507,-3064.738134233794
G29,474952.078498,10905301.290540414,11279392.182457406,21500997.58063209,-1346.9669434570255,2356.516047479793,-550.6243232390547
G30,474952.078498,20250112.459489003,8473918.515620653,14600098.014971346,1040.520818200471,1628.3671737464333,-2328.507471180697
G31,474952.078498,23219548.729529906,-8152358.582712002,10469299.630892957,1296.607208556603,108.88959394527524,-2824.699224803714
G05,474952.17847,-3345733.240761282,18700015.848145887,18503639.77487067,-1444.8669177790089,-1871.4477752764776,1640.487314433269
G06,474952.17847,14405772.575306397,-21203058.724771265,6571235.1653511,4.2915044487592695,901.0075093749904,2984.430601816081
G13,474952.17847,-10096681.514188338,-11039365.911791338,21802729.256812453,1484.6009579109304,-2367.4486780881007,-515.9702679974314
G16,474952.17847,2480300.1359767476,-19240200.96383354,18015992.990310602,1320.9497638295645,1879.0110077326106,1854.7323442444076
G21,474952.17847,25186939.4695116,4894322.5184111465,8406083.125485638,-979.49013715418,338.7577389356561,2828.6345178934566
G23,474952.17847,-4387678.998936622,-18889307.160131343,18006325.74803599,1204.361500094045,-1961.5461670691132,-1801.9271146882932
G25,474952.17847,17779062.95149336,18833264.745065793,5920994.320395917,213.1168339435967,767.6419163231626,-3064.750720036204
G29,474952.17847,10905166.632416615,11279627.768169843,21500942.531346004,-1346.9498288047125,2356.5178506359016,-550.669760222623
G30,474952.17847,20250216.481959894,8474081.305289485,14599865.227835089,1040.5112887199102,1628.3380800235561,-2328.5392269451395
G31,474952.17847,23219678.35222399,-8152347.697114159,10469017.23897159,1296.5727641227868,108.88334049386594,-2824.7210404996536
G05,474952.288453,-3345892.1528857034,18699810.020164147,18503820.198195223,-1444.891029267456,-1871.4576133785072,1640.443816817595
G06,474952.288453,14405773.046682762,-21202959.627189424,6571563.401126976,4.2803001460270025,901.0452036811125,2984.4150518295137
G13,474952.288453,-10096518.234417783,-11039626.291124724,21802672.50601141,1484.581015090233,-2367.4527754649275,-516.021967270369
G16,474952.288453,2480445.4194096187,-19239994.30385052,18016196.976997387,1320.97549478103,1879.0240155351648,1854.689778826315
G21,474952.288453,25186831.740271512,4894359.776425496,8406394.22616613,-979.5260733647998,338.7654115865098,2828.6157902116724
G23,474952.288453,-4387546.540946352,-18889522.896076307,18006127.56434346,1204.3378484482703,-1961.531852097935,-1801.969713985663
G25,474952.288453,17779086.389685314,18833349.170623153,5920657.249155904,213.09797895625593,767.6054817204147,-3064.7645654032794
G29,474952.288453,10905018.491868902,11279886.945181787,21500881.964284867,-1346.9310000478024,2356.5198336384683,-550.7197470411511
G30,474952.288453,20250330.9199364,8474260.393036578,14599609.126184082,1040.5008043073044,1628.3060727717798,-2328.5741620709964
G31,474952.288453,23219820.951102484,-8152335.722176054,10468706.566357523,1296.5348701447278,108.87646139773256,-2824.7450401006517
G05,474952.388471,-3346036.669093298,18699622.840269204,18503984.270126875,-1444.9129560307122,-1871.4665594452763,1640.404259934925
G06,474952.388471,14405773.47428037,-21202869.50473588,6571861.895644422,4.2701115403829135,901.0794826889346,2984.4009100774374
G13,474952.388471,-10096369.750500781,-11039863.079202726,21802620.89217511,1484.5628788778708,-2367.456500916672,-516.0689822206751
G16,474952.388471,2480577.5419068504,-19239806.36703502,18016382.477423914,1320.998894340173,1879.035844079496,1854.6510696353098
G21,474952.388471,25186733.768398307,4894393.659413496,8406677.137808574,-979.5587533007031,338.7723895081235,2828.5987587538166
G23,474952.388471,-4387426.08655912,-18889719.083918013,18005947.332999293,1204.3163397552964,-1961.5188334580087,-1802.008453182369
G25,474952.388471,17779107.702461366,18833425.943331443,5920350.716903881,213.0808317819094,767.5723484074058,-3064.777155627249
G29,474952.388471,10904883.77538042,11280122.639672665,21500826.880123883,-1346.9138770169043,2356.5216363181285,-550.765204685155
G30,474952.388471,20250434.98826905,8474423.251497615,14599376.225264799,1040.4912692258958,1628.2769654063918,-2328.605931358394
G31,474952.388471,23219950.626203783,-8152324.832882926,10468424.03991668,1296.500409232341,108.87020609418869,-2824.7668646050693
G05,474952.498647,-3346195.8651538193,18699416.649026748,18504165.000906352,-1444.9371095969336,-1871.4764133679062,1640.3606851852362
G06,474952.498647,14405773.944125853,-21202770.22532265,6572190.704140872,4.258888749267044,901.1172431217547,2984.385331325247
G13,474952.498647,-10096206.188401684,-11040123.916316118,21802564.03090592,1484.542900379723,-2367.460603979064,-516.1207719638206
G16,474952.498647,2480723.085700902,-19239599.34166416,18016586.813111167,1321.024670352745,1879.0488731931805,1854.608428621535
G21,474952.498647,25186625.842549928,4894430.984423692,8406988.78047192,-979.5947519610679,338.78007661629044,2828.579996894659
G23,474952.498647,-4387293.401107306,-18889935.195426922,18005748.792565197,1204.2926465997864,-1961.5044918778963,-1802.0511263628653
G25,474952.498647,17779131.177814648,18833510.50937184,5920013.051251961,213.06194251407328,767.5358501678859,-3064.7910237809124
G29,474952.498647,10904735.378836213,11280382.271909788,21500766.196258176,-1346.8950146638886,2356.523621360896,-550.8152789497315
G30,474952.498647,20250549.62485648,8474602.646774199,14599119.666849911,1040.4807650747439,1628.2449017060253,-2328.6409265889133
G31,474952.498647,23220093.46734163,-8152312.838378689,10468112.817078311,1296.4624480633079,108.86331605654391,-2824.790904965745
G05,474952.598521,-3346340.177896316,18699229.73674538,18504328.828317072,-1444.959004579631,-1871.4853452460356,1640.3211845256155
G06,474952.598521,14405774.368970063,-21202680.225429747,6572488.76593624,4.248715876119832,901.1514727586355,2984.3712085934476
G13,474952.598521,-10096057.9220684,-11040360.364262221,21802512.481515527,1484.5247896610372,-2367.464322703047,-516.1677189958313
G16,474952.598521,2480855.022885845,-19239411.672947213,18016772.038343143,1321.0480361391467,1879.06068333383,1854.5697743447242
G21,474952.598521,25186528.00487396,4894464.820093298,8407271.281221284,-979.6273842917465,338.7870453919443,2828.5629887666637
G23,474952.598521,-4387173.124656003,-18890131.098077323,18005568.812579278,1204.2711688688564,-1961.4914906316944,-1802.0898089956763
G25,474952.598521,17779152.456307895,18833587.164595358,5919706.957685387,213.0448189452311,767.5027648295961,-3064.8035945097145
G29,474952.598521,10904600.859897308,11280617.62743983,21500711.18186623,-1346.8779157825134,2356.525420139997,-550.860670900226
